seed	Zm	Zn	zcount
IER5	6.008225503977484	5.7365516361124005	0
EFR3A	5.993665406776105	5.736514742602662	0
MXD1	6.008067019873094	5.736395822654618	0
IFT172	6.043076996698783	5.736004752281758	0
PEG3	5.992605251282356	5.735471128945581	0
HOXC9	6.00707731141001	5.735422791962213	0
SOX10	6.006110463836549	5.734472236926114	0
MYL2	6.046552911953199	5.733762160403845	0
HIST1H2BC	6.005194633755862	5.73357183967705	0
TEFM	5.989990554699068	5.732897230041569	0
ELF5	5.989801187041904	5.732710817129133	0
ACSF3	6.039415705784172	5.732418945993085	0
SYTL4	5.989387920345016	5.73230399872237	0
ZNF385B	5.989368646612473	5.732285025722065	0
SOGA1	5.989361912205246	5.732278396393259	0
PPP2R1A	5.987288334977813	5.732210344149168	0
HYAL2	5.989062898406304	5.731984048171633	0
GJC1	6.003155858272171	5.731567419997368	0
MAGEA2B	6.038462925691343	5.731485809313081	0
NECTIN4	6.002696149593689	5.7311154579596435	0
RAB11FIP2	6.037556110870669	5.7305976902418365	0
PHF21A	5.987374967837031	5.7303224547500236	0
COQ9	6.043023805899165	5.730302727185149	0
ELMO3	6.001800909452384	5.73023530368487	0
DVL3	5.987259306924328	5.730208598519688	0
ATP6V1G1	5.985238880628535	5.7302004823810755	0
GALNT12	5.987181779623487	5.730132280894178	0
GTPBP8	6.0370205192389506	5.730073140872238	0
CYSTM1	6.001236238067967	5.729680147688276	0
SIPA1L1	6.000679809674537	5.729133095778418	0
LGALSL	6.035653033411682	5.728733848422267	0
VAT1	6.000220325262646	5.728681354228125	0
SPATA1	5.9854330247239105	5.728410812197515	0
HOOK2	5.984680397615845	5.727669928493853	0
RNF150	5.99894596522389	5.727428468679365	0
SPTSSA	5.998773911738748	5.727259314501117	0
C16orf89	5.98415491229892	5.72715264243858	0
SFN	5.9814916191014165	5.726525612686585	0
RAD51	5.981017724871976	5.726060873428446	0
HIST2H4A	5.98277188463051	5.725791194451578	0
PTDSS1	5.9798423656430595	5.724908220489967	0
MMUT	6.031162502219063	5.724335898255095	0
KIAA1549	5.995698389462555	5.72423561845169	0
UBQLN1	5.978831550961454	5.723916933329117	0
DKKL1	6.030532230326132	5.7237186206418285	0
ZFHX4	5.978511627038391	5.723603189887167	0
UBL4A	5.978093396995928	5.72319303946205	0
PTGDR	5.980087037709017	5.723148239780342	0
ATG9A	5.994281051264109	5.722842164096144	0
P2RX6	5.993601483970192	5.722174048323469	0
EPOP	5.978461476491676	5.721548042548105	0
HSPA4L	5.976268403296372	5.721403302079005	0
DYNLL1	5.9779450994598635	5.721039722659391	0
MRPS24	6.027373782416458	5.720625290272542	0
UGT1A1	6.027204740434782	5.72045973341976	0
NCOA7	6.027009758647109	5.720268771560481	0
PXDC1	6.032770944548672	5.7202522813783325	0
SCARB2	5.9747789113251395	5.719942585001839	0
PARPBP	5.976419138235325	5.719537571339615	0
SULF1	5.990915311296538	5.719533140870359	0
SLC23A2	5.990915311296538	5.719533140870359	0
NCSTN	5.990787121739661	5.71940711146075	0
THRSP	5.974095693385138	5.719272565873396	0
INSM1	6.025951146060997	5.719231984329672	0
GCNT3	5.990450360503605	5.719076025054078	0
DCC	5.973601133102381	5.718787559801083	0
CAMKK1	5.990120098084279	5.718751327951306	0
ARHGAP15	6.031051450975958	5.718566734643916	0
CCDC120	5.973321053087987	5.718512890539415	0
BTRC	5.974824416082504	5.7179677319832685	0
XPO7	5.9727382641637385	5.717941360279116	0
HOXB8	6.030231097449136	5.717762576820856	0
SEMA4F	5.97421683342629	5.7173696295713405	0
EHD3	6.023760342837825	5.717086348771583	0
NUMB	5.9881977142770255	5.716861338609181	0
MED4	5.988072257619059	5.71673799604587	0
ZCCHC24	5.987642671375409	5.716315648843944	0
PDE10A	5.972749673722656	5.7159253622795525	0
KRTAP13-1	5.972504089014186	5.715683609482684	0
CPEB1	5.986995346817419	5.7156792324785535	0
RPS19BP1	5.970431195284651	5.715678860732312	0
GAR1	5.986832935462221	5.715519557948834	0
HMG20A	5.971762161246997	5.714953258175757	0
PTS	5.97175012034283	5.714941405148435	0
PMEPA1	5.9861424073404015	5.714840666051309	0
ANKRD24	6.021379868032313	5.714754952079349	0
RWDD2A	6.027110911103333	5.71470399027573	0
MYRIP	6.051640585418601	5.714442953476257	0
PRKD3	5.970807346176605	5.714013341292505	0
IFNA10	5.970507679851173	5.713718350725902	0
ACOT9	6.020285204114608	5.7136828567851925	0
SMR3B	5.9702986624858	5.713512594703925	0
PPP1R11	5.982520989379172	5.711280273311692	0
TCEAL1	5.967830803468275	5.711083242227214	0
UCP2	5.967761809883192	5.711015325164039	0
C11orf58	5.96767374086437	5.710928630305267	0
HDAC3	5.9675525785857815	5.710809358548054	0
SESN1	5.9650112106997115	5.710363582641457	0
SNTG2	5.964585408210696	5.709946006058825	0
KLC2	5.96420242427497	5.7095704208351385	0
PAX3	5.966234200267114	5.709511551172935	0
KLF11	5.966005312425872	5.709286234718444	0
TRIM67	5.965816934296296	5.7091007958937805	0
UBTD1	6.01515013204416	5.7086536542027035	0
ACSS1	6.014874787921097	5.70838398683372	0
BACH1	5.978540629489079	5.707366987243783	0
FABP3	6.013753180586116	5.7072855036131855	0
PNLIP	6.019428058678302	5.707172815387089	0
ITGB3BP	5.961484647586047	5.70690514777687	0
FCRL1	6.012885799972733	5.706436005736431	0
FUT3	5.977049687779322	5.705901169684075	0
CENPU	5.9623097015812645	5.7056482872933465	0
UROS	5.962245500675777	5.7055850881285455	0
CHORDC1	5.9765905870876965	5.705449805387902	0
WNT10B	6.011749999410428	5.70532362190953	0
TMBIM4	5.976261246333652	5.70512601441925	0
ANXA9	5.961704423992867	5.70505245398276	0
RABGAP1L	5.961574610377645	5.704924665877601	0
ZFP57	5.976006215736502	5.70487528139252	0
TIAL1	5.97593106906754	5.704801401034759	0
FGD3	6.011203473025619	5.704788363228021	0
HPDL	5.9754055586167345	5.704284746063233	0
SAG	6.010664687051907	5.7042606853739954	0
DSE	5.97524040357663	5.704122374082977	0
UNC93A	6.016290759804865	5.704097454155782	0
PDXP	6.01046646696709	5.70406655198136	0
UBAC1	6.010055856983466	5.703664407520346	0
GBE1	6.0100270022002835	5.703636147634583	0
ADAM10	5.974673853782986	5.703565371330597	0
KLHL9	5.960191755367998	5.703563387855331	0
ATXN7	5.974557247766419	5.703450730264797	0
GRIA2	5.959943396352997	5.703318904040039	0
PTPRCAP	5.959423983914197	5.702807596106452	0
RNF13	6.00915322627762	5.702780386300275	0
MAP7D2	5.973866130515023	5.702771259165234	0
HTRA2	5.959298054645185	5.702683631739204	0
SKIDA1	6.008102565791657	5.701751387221619	0
GEMIN8	5.972481957390829	5.701410411012794	0
RNF167	5.957575905896892	5.700988354052261	0
ANXA6	5.955215290935207	5.700756906296155	0
RNF34	6.007067810556703	5.700737965476319	0
C7	6.012677044423628	5.700555081996558	0
SLC39A13	5.971570967704156	5.700514772591318	0
SELL	6.012622784012429	5.700501892813209	0
TAOK3	5.971218963799511	5.700168700373244	0
ANKS4B	5.956736523436131	5.700162068658535	0
ZDHHC24	5.970508319218369	5.699470031002783	0
NOM1	5.9553907650269915	5.6988373084104476	0
HS1BP3	5.969270223619143	5.698252798794397	0
CENPBD1P1	5.969270223619143	5.698252798794397	0
AKR1A1	5.96858881355527	5.697582871304643	0
LRRC23	6.003520912706235	5.69726419381651	0
JCAD	6.009034739890283	5.696984685102177	0
CCN5	6.008839377532045	5.6967931796553515	0
VPS39	5.967402146912975	5.696416201413787	0
TNFAIP8L1	5.967311553067995	5.696327134183389	0
HLA-DOA	5.967148872102679	5.6961671945868035	0
NUDCD3	5.9524042334684335	5.695897376353131	0
ZNF687	5.951983398003204	5.695483107275163	0
SUMO1	5.9497364382390865	5.695383897343393	0
EDNRB	5.965466625984054	5.694513296326198	0
HTR3E	5.950873537366273	5.694390564035057	0
PRMT9	5.950855632578198	5.694372938619283	0
CEP57	5.948552470676534	5.694222802372199	0
FCMR	5.9651374854139165	5.694189702168115	0
MYO5C	5.950661414109571	5.694181750583649	0
IL24	5.950183379044316	5.693711174403452	0
NUDT21	5.949718996911593	5.6932540381261125	0
FOXF2	5.949355798194037	5.692896506477113	0
CACHD1	5.962989045176936	5.692077465717327	0
YBEY	5.948487270523788	5.692041530632939	0
KCNA2	5.9482478505148775	5.691805846346482	0
GCM1	5.947889808492864	5.691453390931983	0
ANKDD1A	5.9622419056319105	5.691342916366749	0
SYT5	5.962200659589548	5.691302365369505	0
CDC25B	5.961597876095942	5.69070973949832	0
OMD	5.996809059615797	5.690690718618377	0
PDE4D	5.996656208980284	5.690541019295699	0
TPCN2	5.9965780400319275	5.690464461952091	0
UGT3A2	5.961216362405219	5.69033465476934	0
CLIC3	5.961003926586004	5.69012579874762	0
HTR3A	5.9464542164963214	5.69004019878949	0
PCDH1	5.946311662354643	5.689899868951078	0
RPL4P5	5.995599654125707	5.6895062473722895	0
PDLIM1	5.9453579764290785	5.688961063594361	0
MKRN2	5.945213896891335	5.688819232160971	0
SLC38A1	5.958507813645376	5.687671748293841	0
TMEM176A	5.9436923259144585	5.687321402586868	0
INTS10	5.958130496002977	5.6873007889047535	0
EAF2	5.941429789039118	5.687237720945826	0
MAP3K9	5.957955218914453	5.687128465444693	0
CDK5RAP2	5.957836297703933	5.6870115481987265	0
YIPF5	5.943285017013387	5.686920449015136	0
SUSD3	5.957311882708243	5.686495970222588	0
UCP3	5.942418072617015	5.686067031740672	0
CAPN9	5.991988798477493	5.6859698365290035	0
OSR1	5.941974555599788	5.685630435015894	0
SPRY4	5.94186489910797	5.685522489518161	0
SLC22A6	5.9562389258252235	5.685441093945637	0
FAM209A	5.9562343934635935	5.685436637959718	0
PPP4R4	5.940539977184057	5.68421824063909	0
RAD51D	5.954230509306332	5.683466521645907	0
UQCRB	5.939739976684657	5.68343072272142	0
TEX2	5.954136795127777	5.683374386663284	0
SMARCD3	5.938862486461287	5.682566924168789	0
IFNA5	5.938791449546118	5.682496995658052	0
SLC39A7	5.952625694213974	5.681888749606216	0
UGCG	5.987430746623972	5.681505757770545	0
FBRS	5.951929465737434	5.681204253411763	0
FZR1	5.935079827903495	5.681010432145828	0
PFDN1	5.934962346161764	5.680895219986437	0
KCTD20	5.951540643289657	5.68082198308702	0
HLA-DPB1	5.93707424444548	5.680806584481955	0
OSR2	5.951472697352048	5.680755182119681	0
FAM71D	5.986141086996898	5.680242686982436	0
PLEKHG2	5.950903297486551	5.680195377322566	0
NLRP4	5.950332247387535	5.67963395010034	0
MIR9-3	5.985301423781111	5.679420335055273	0
ROCK2	5.935578506831516	5.6793341851871855	0
GABRE	5.949553511562629	5.678868336904967	0
PCDHAC1	6.015107728805253	5.6787314784734875	0
TSPAN14	5.990404656092264	5.678722402877962	0
BTD	5.949085104772605	5.6784078233292785	0
BUB1B	5.932046395409256	5.678035601309313	0
TRAK2	5.933930492235896	5.677711884921613	0
RPH3AL	5.9483770991498215	5.677711748447574	0
VPS51	5.931702836003447	5.677698678988966	0
POLR2A	5.933546860890539	5.677334239459547	0
TMEM17	5.932939198683584	5.676736058738126	0
TADA3	5.946941807883075	5.676300643554388	0
C4orf3	5.982053972788236	5.6762398365742754	0
SERPINB11	5.932170125269706	5.675978985343937	0
ATOX1	5.946145459119638	5.675517714219552	0
RAD54B	5.946095449338087	5.675468547162602	0
NT5C	5.9311650341410695	5.674989576870708	0
TMCC1	5.945113667115881	5.67450330914444	0
KIF27	5.945036247636653	5.674427194275983	0
ADGRL2	5.944871365535364	5.674265090635197	0
PON1	5.98503174997827	5.673455570539376	0
SEC14L4	5.943347806927079	5.6727672058106915	0
SMAP2	5.978241281242541	5.672505751072693	0
ST8SIA1	5.942979678338484	5.672405280628867	0
CERS1	5.9781317755867525	5.672398503088763	0
PALB2	5.94288751521485	5.672314670564036	0
C2CD2	5.983802588965935	5.6722506760499245	0
TRPS1	5.942609586282299	5.6720414250662285	0
SORL1	5.928168479531001	5.672039778153732	0
SNAP23	5.942531917838311	5.671965065428365	0
KCNK16	5.9278507269685266	5.671726983553576	0
HIST1H4C	5.927647465849647	5.6715268939621275	0
SMG6	5.924926315770986	5.671053071615114	0
DCTN2	5.927120378341135	5.67100803071461	0
VPS26C	5.9415073680996215	5.670957780577497	0
GPATCH11	5.926882043197415	5.670773414365957	0
ZNF775	5.976298436451553	5.6706029618019365	0
GRM5	5.940961787426729	5.670421393591118	0
OXT	5.940885322121662	5.670346216817847	0
PHF20L1	5.923846870521519	5.669994479732637	0
IFNW1	5.925497528244578	5.66941050230095	0
SLC25A47	5.974475126536579	5.668817242963474	0
UBD	5.92227022084256	5.668448288712313	0
AZI2	5.938777872952152	5.668274280686043	0
SOBP	5.973894167995185	5.668248262011188	0
ADIPOR2	5.973880220691225	5.668234602257998	0
MUTYH	5.938613796637379	5.668112969253307	0
SPA17	5.924061936375174	5.667997310283612	0
GAA	5.923955632801054	5.667892665387271	0
SV2C	5.938279494763012	5.66778430076514	0
ARC	5.923736796202724	5.667677243343965	0
NOX1	5.973296292367466	5.667662712751181	0
CTAGE8	5.97845280856346	5.667006512867042	0
H1FNT	5.972485044142939	5.666868189985024	0
S100B	5.972328083698357	5.666714465584974	0
PDCD1	5.937163025335467	5.666686645182052	0
EFR3B	5.936774108834591	5.666304282389118	0
KRTAP3-1	5.921965734511584	5.665933815913457	0
FAM20C	5.921550907588272	5.665525461624821	0
TRMO	5.935936963453353	5.66548124390826	0
DARS2	5.920802823849024	5.664789050398805	0
ELK1	5.970109251511094	5.664541378934349	0
TRIM49	5.969904603315217	5.664340949958652	0
RPL23AP32	5.975539290879882	5.664150514859755	0
CNOT1	5.92005738958442	5.664055247307104	0
MFSD10	5.969597215678614	5.664039899715419	0
ZNF148	5.9686070161993765	5.663070115122362	0
MYH4	5.9679276872498255	5.6624047918590135	0
UBIAD1	5.967391219656441	5.6618793845874	0
SLC12A2	5.932096677113256	5.661705670983588	0
KRT77	5.917066706463236	5.661111228464895	0
NQO1	5.930791826173521	5.660422808341979	0
NUP37	5.916234354458399	5.66029186382936	0
ABI2	5.930429256355509	5.660066348258809	0
ADK	5.929681889094602	5.659331575029634	0
IL4R	5.915126780971935	5.659201572052815	0
PKHD1	5.914639915475075	5.658722303224157	0
FUT9	5.96406725066994	5.658623945679887	0
POF1B	5.928184587216133	5.65785950447766	0
FOXL2	5.9112125124629635	5.657604199736775	0
SLC5A7	5.927338714588018	5.657027885814466	0
ANXA2	5.909578135462232	5.656001396605504	0
SLC10A3	5.961027763368235	5.655647123314501	0
PEBP4	5.92532581945554	5.655048910371142	0
WWC1	5.910843381556797	5.654985007450049	0
MLEC	5.910818272312557	5.654960289990807	0
KLF13	5.9251200365799175	5.654846595182962	0
PKIA	5.910619679042287	5.654764795414511	0
P2RY12	5.959740165568364	5.654386071845023	0
COX14	5.965232832723878	5.654047530374144	0
CAPG	5.924104168786778	5.653847845976483	0
GID8	5.909684388690725	5.653844098601656	0
MAP2K5	5.907100846565589	5.653571965452944	0
USP25	5.908621920298786	5.652798208135039	0
CCBE1	5.90788321601842	5.652071030018169	0
ZNF267	5.922138444714668	5.651915246704772	0
CCR6	5.9562516779753825	5.650969506201754	0
HOXA3	5.9210000304624275	5.650796016093517	0
COX6B2	5.906521890836442	5.650730945888984	0
CREB3L3	5.903868952893909	5.6504025074303525	0
NAXE	5.90610085039756	5.650316475035614	0
BRINP2	5.905435495657103	5.649661501969834	0
IFI30	5.905270226711229	5.649498811751255	0
TEK	5.919615024586044	5.649434349221757	0
RBM14-RBM4	5.904716003399264	5.648953236106125	0
ATXN1L	5.919088385754872	5.648916584884423	0
KLHL25	5.95347197979335	5.648247116898579	0
SEC14L3	5.959284992861007	5.6482171148280935	0
ATP6V0D2	5.953017399347205	5.647801908511562	0
PTGES3L	5.917773971715729	5.647624320293062	0
TG	5.903341080633333	5.647599766559048	0
PCCA	5.900743856605057	5.647337783615067	0
VIRMA	5.9174695233715715	5.647325002267435	0
TRIM27	5.902876366862583	5.647142303818302	0
LCP1	5.902425717120526	5.64669868566215	0
KLHDC10	5.9021227085442565	5.646400404994576	0
SULT2B1	5.957397659845033	5.6463670421949015	0
PLD6	5.901624953621204	5.64591041664981	0
PRR16	5.901153318001052	5.645446140062783	0
KMT2A	5.915358999813725	5.6452500435544115	0
ZNF714	5.980404332498793	5.644808331350726	0
RAB5IF	5.91481545552437	5.644715658636073	0
CDC25A	5.898024813561389	5.64467126866625	0
ITGA9	5.900252039742609	5.644558924644963	0
ST14	5.899363175792223	5.643683929832052	0
TJAP1	5.898996241716328	5.643322721108322	0
TFDP2	5.913228367626594	5.643155315066546	0
CLEC10A	5.95393690740701	5.642974613131429	0
THOC2	5.912823828345413	5.64275759275583	0
SYT10	5.947862672093705	5.64275345597581	0
CHMP1A	5.912140617515735	5.642085894845328	0
SENP8	5.897332255712615	5.6416846986400095	0
SCAF11	5.910917803184294	5.640883686397097	0
DUSP23	5.910685570062987	5.640655366681491	0
ITPR3	5.895980942662704	5.6403544704214195	0
TH	5.910378890731915	5.6403538552637444	0
LNX1	5.895832222380274	5.64020807065389	0
LDHC	5.910121395290459	5.640100698928283	0
OIP5	5.895408093782247	5.639790559826593	0
PABPC1L	5.908497317191295	5.638503988486477	0
IQUB	5.894039404886067	5.638443226880841	0
FARSA	5.908370655134238	5.63837946083649	0
SEC24D	5.908229945873387	5.638241122694886	0
TGFBRAP1	5.893738698339446	5.6381472123238465	0
PDCL3	5.893508168530734	5.637920279521862	0
SH3RF3	5.9070507280575555	5.637081776108862	0
NRL	5.941710780854631	5.636728397927493	0
SMIM17	5.8922345674511005	5.636666550716781	0
WT1-AS	5.892123828039402	5.6365575391962	0
ZNF572	5.906196048392728	5.636241498818053	0
MMP7	5.890905462877967	5.635358184451277	0
VTN	5.939941307703542	5.6349954059034255	0
SGMS1	5.904837194155488	5.634905542899055	0
ABHD12	5.93977464365218	5.634832177955304	0
MAPK8IP1	5.890242981773241	5.634706040183264	0
MYL6	5.887711265614671	5.634556963988613	0
RASAL3	5.889386871051666	5.633863287543415	0
FADS3	5.93778164406425	5.6328802679261925	0
NRDE2	5.888275964499801	5.632769714708012	0
LSS	5.88823262763725	5.6327270540399494	0
RIPOR1	5.902236936850061	5.632349103037516	0
LGALS7B	5.90175871148116	5.631878936337741	0
TBC1D7	5.88714923986925	5.631660570606844	0
ZMPSTE24	5.936352582916379	5.6314806696504895	0
HOXA13	5.901291428482679	5.631419527616365	0
DENND6A	5.936229312714205	5.631359940903042	0
GHSR	5.936216879662168	5.6313477641825305	0
EMG1	5.901212365740721	5.631341797176119	0
ZBTB25	5.901155113618105	5.631285509820207	0
MYL6B	5.884080550089722	5.630996388791129	0
ATPAF1	5.9357987525053515	5.630938257529455	0
HSPBP1	5.885581949334552	5.630117734847119	0
FOLH1	5.899878255047917	5.630030167843255	0
DOCK7	5.88303435852566	5.629970408179533	0
HSPA12A	5.899448892348805	5.629608040418875	0
NEK8	5.882576684896678	5.629521576162621	0
CST11	5.934278315506801	5.6294491672937745	0
MOV10L1	5.934163049768151	5.629336277982283	0
ARFGEF3	5.884651418594405	5.629201723380428	0
PDHB	5.88213548255632	5.629088897232157	0
PDRG1	5.884329050824259	5.628884385584689	0
WTIP	5.884247002536683	5.628803617514383	0
FCRL4	5.939133141718686	5.628463108518117	0
RPP25L	5.89795639932659	5.628140697688178	0
PPAN-P2RY11	5.897768509119674	5.6279559736558475	0
CYP11B2	5.932523959763983	5.627730981003233	0
SMCR8	5.896838753590703	5.62704188561895	0
RTTN	5.931315820568044	5.626547749944182	0
PNKP	5.881877207547882	5.626470798952034	0
CCN4	5.895423002912566	5.6256499920320975	0
RBM12B	5.880813543753586	5.625423731735182	0
ZRANB1	5.880810205770422	5.625420445835296	0
ASF1B	5.894910107652336	5.625145739670106	0
PICK1	5.877767291515777	5.624805093510837	0
MACO1	5.879690638677197	5.624318347590843	0
IREB2	5.893401844110652	5.623662892172045	0
FAM126A	5.927650974913521	5.622958462203466	0
ARHGAP31	5.8925875881876895	5.6228623574347285	0
TESK2	5.927479404773935	5.622790429315661	0
SNORD24	5.927252806946447	5.622568503242657	0
EBAG9	5.892200636196337	5.6224819260469845	0
SOAT1	5.9271083825976065	5.622427056482378	0
POMGNT1	5.877072947097949	5.621741500422445	0
HSF1	5.874215736423968	5.621322149478042	0
CCDC90B	5.8766163748848745	5.62129205220488	0
RBAK	5.956199252854493	5.621147463387238	0
UBE3A	5.876198604289409	5.620880800174847	0
RAB27A	5.925308436623747	5.620664219891989	0
MED25	5.875842854581274	5.620530601306755	0
KIAA0100	5.925079308114638	5.620439815312282	0
UBE2R2	5.87303942908508	5.620168566745744	0
TMEM35B	5.924769252336531	5.620136151936466	0
ABCG1	5.889337841450177	5.61966737281442	0
ZNF627	5.924064150469268	5.619445587114179	0
GIPC1	5.873725035990281	5.618445827499695	0
MIR19B2	5.887823952472605	5.61817899467579	0
TENM1	5.922737086939131	5.618145883577145	0
DOK5	5.8873005056686205	5.617664368576169	0
MYH11	5.872916202377691	5.617649614293819	0
ZMYM5	5.87263657216128	5.617374347208472	0
FOCAD	5.9219044497529785	5.617330412824363	0
ANGEL2	5.886708747669997	5.617082582407197	0
SMYD5	5.886399986397216	5.61677902413095	0
ETS2	5.920769841586591	5.616219196809821	0
INTS13	5.885694792520275	5.616085713613809	0
MTERF3	5.920115730771334	5.61557857175993	0
UBE2Q2	5.868151596518369	5.615375160243113	0
ZNF333	5.88428368414247	5.614698384098977	0
GLRX5	5.924458239971766	5.614077923769599	0
CST3	5.923474231514747	5.613113341948716	0
ZNF628	5.917511036667622	5.613027578485977	0
ATG13	5.882516433882906	5.612960914118821	0
GRM2	5.917384122330665	5.612903280734665	0
TOGARAM1	5.917340189912403	5.612860254068565	0
FRG1	5.8677005334326955	5.612515326565365	0
PUS1	5.864394587645129	5.611690731507546	0
EFNA2	5.921409032360478	5.611088914672202	0
KALRN	5.866068071688024	5.610908336476226	0
HIVEP3	5.880098484304097	5.610583709880778	0
ARL2BP	5.865519136241025	5.610367966188356	0
MBD3	5.879663306229611	5.610155865077051	0
OIT3	5.9143787988741	5.609959917860373	0
PGAM2	5.865063755038613	5.609919690397855	0
CYSRT1	5.878481577987159	5.608994050368096	0
RAP1B	5.863753899631362	5.608630272949313	0
RMDN1	5.877703111205721	5.6082287016824885	0
CACNG4	5.877226215691166	5.6077598424274235	0
TMEM190	5.876917471749183	5.607456301189929	0
HARBI1	5.91155199385734	5.607191392921396	0
TLR9	5.911363535272292	5.607006819776246	0
RSL24D1	5.876363998584008	5.606912154709197	0
SP140L	5.875937519234066	5.606492862046106	0
CT45A5	5.9163294061679155	5.606109572221151	0
BRSK2	5.87547236720075	5.606035548380584	0
SLC6A13	5.875230615171924	5.605797870162429	0
IFT46	5.909773089170169	5.605449163810688	0
RAB1B	5.858019964220816	5.605439256859657	0
REEP1	5.859518575882222	5.6044610338774765	0
BOC	5.908759859334242	5.6044568236764905	0
USO1	5.873112626554015	5.603715572184528	0
STAU2	5.87219177919428	5.602810242203566	0
AK9	5.857636314553794	5.602608141881798	0
EGR4	5.871782601112858	5.602407959261939	0
GXYLT2	5.9063336973800835	5.6020806817649476	0
RNF152	5.905725887308095	5.601485402878542	0
KRTAP10-7	5.905550282204798	5.601313418215643	0
RAE1	5.856313620746056	5.601306086353123	0
TBRG4	5.85604040496634	5.60103713361862	0
B3GNT2	5.855979085511797	5.600976770944859	0
CDH23	5.868299679870795	5.598983729406213	0
SELENOI	5.903164682128761	5.598977001920293	0
RBM25	5.853407061588107	5.59844487886966	0
SNHG11	5.867215167014899	5.597917491888342	0
CXCL8	5.85034028039244	5.597907933742783	0
TMEM189-UBE2V1	5.901933239696683	5.597770948066592	0
POPDC3	5.901866646153733	5.597705727478919	0
WNK4	5.852549022893945	5.5976002283397985	0
ALG14	5.907374143843007	5.597331107790049	0
DYNLT1	5.849656665124625	5.597237524962344	0
GPX3	5.866383101857753	5.5970994480237275	0
SPINK5	5.865692204936392	5.596420193541375	0
CDH2	5.8510724838876556	5.596146728092654	0
MORN2	5.865072481107374	5.59581091279968	0
TMEM155	5.90471497969619	5.59472444178381	0
SLC39A9	5.849569077334228	5.59466677951855	0
RHOQ	5.898528758702596	5.5944366570629604	0
TM4SF19	5.8493226388241	5.594424186242078	0
LSM10	5.863202177030889	5.593972125582605	0
EIF4EBP2	5.863202177030889	5.593972125582605	0
PCYT1A	5.897465882978088	5.593395694586637	0
KCTD15	5.8480572977370135	5.593178588547084	0
GDA	5.896830622332617	5.592773531073656	0
EIF1B	5.847389463453805	5.592521174627397	0
VPS8	5.847250063359019	5.592383949622598	0
CLUAP1	5.895827109811606	5.591790707913048	0
PYCARD	5.846552073345622	5.591696850499138	0
ABCA3	5.860796341240939	5.5916068310016	0
S100A13	5.860686955530982	5.591499288571613	0
MIR92A1	5.860361062193895	5.591178886926821	0
FTO	5.845963099897572	5.591117066931853	0
JAGN1	5.894469801446914	5.590461383097487	0
TMEM209	5.894469801446914	5.590461383097487	0
RMI2	5.859510174762449	5.590342337965728	0
ST6GALNAC5	5.899922086405201	5.5900261714539745	0
TCP11L1	5.858588460489952	5.589436155680519	0
BICRA	5.858459452347413	5.589309321479395	0
RDH5	5.843592264211465	5.588783223910424	0
MORN5	5.892514480565075	5.588546374954733	0
EIF4E3	5.857603590041803	5.588467881476714	0
ZNF354C	5.892325103073862	5.5883609018484535	0
GRAMD1C	5.857351748399229	5.588220283666864	0
TBX21	5.856857844354899	5.587734702496083	0
IDUA	5.8912762351468215	5.587333658371635	0
TMEM63A	5.896677400609051	5.586845543369816	0
APOBEC3B	5.855694963347247	5.586591417423493	0
JUNB	5.837512965745568	5.585328424809036	0
KCNMA1	5.839857149680105	5.585106389183187	0
ARPC1A	5.836983568718667	5.584809254989573	0
CUL9	5.8369764672979	5.584802290758287	0
LZTS1	5.853473145893526	5.584407040249779	0
SLC5A8	5.888148284474625	5.584270196480022	0
IL12A	5.85300366465588	5.583945470332195	0
TSPAN33	5.893486202778408	5.583717347273204	0
HIST2H2BE	5.852367588344223	5.583320112666742	0
CCDC71	5.837780086305238	5.583061734679753	0
PTK2	5.837332679563836	5.582621308923013	0
DYDC1	5.851395007430595	5.582363920904111	0
PDE6A	5.886087272510843	5.582251676282332	0
TRAM1	5.884308697570659	5.580509770120235	0
C8B	5.889942299495534	5.580243408957691	0
HBQ1	5.883950006132808	5.580158473803297	0
ZNF16	5.883893745844103	5.580103373429756	0
PTPN11	5.8346279319892504	5.579958764112901	0
TLR6	5.848798146875282	5.579810820553386	0
INPP5D	5.848706860878733	5.5797210728349995	0
SERPINA3	5.883157736960971	5.579382538799783	0
RHBDD2	5.883020810307734	5.579248435155545	0
RHOT1	5.833679659274833	5.57902528750382	0
DMPK	5.847278953697716	5.578317227596872	0
BICDL2	5.882026742482492	5.578274861969953	0
LIN52	5.881721783509058	5.577976190318279	0
CNRIP1	5.881186269523638	5.577451716994148	0
GYS1	5.846188234415386	5.577244888238273	0
GMIP	5.880967086050187	5.577237052413866	0
OPRD1	5.831628713340335	5.577006342924656	0
KRBA2	5.8458456629384195	5.576908089500195	0
ANAPC10	5.845844438162056	5.576906885362777	0
RERG	5.831484843007097	5.576864717431508	0
CEP295	5.845664012178793	5.57672949977301	0
CHI3L1	5.845384693535788	5.576454887983031	0
MAP3K7CL	5.830700927526752	5.576093033554842	0
CFAP46	5.878194306499887	5.57452143910139	0
AGT	5.87775812171961	5.574094247117847	0
NTN1	5.842313533913333	5.573435481071412	0
SLC25A52	5.841950916091291	5.5730789737931365	0
PCDHA4	5.8276263331671005	5.573066412759464	0
PILRA	5.841793127106124	5.572923843740988	0
TCEAL4	5.827413505883674	5.572856906266413	0
RFPL4A	5.87563779106691	5.572017631201264	0
SHKBP1	5.825772886671087	5.571241885992105	0
